acc,acc_norm,log_likelihood,num_words,num_bytes,num_bits_per_byte,word_perplexity,byte_perplexity
0.0,1.0,-438.019775390625,48,704,704,9185.78066315909,1.8629983034284139
0.0,1.0,-359.07513427734375,42,664,664,5163.6964019649395,1.7173386648039919
1.0,1.0,-353.18060302734375,49,776,776,1349.87518111055,1.5763777362466274
0.0,0.0,-278.2176513671875,27,368,368,29862.46017569267,2.1297960554907887
0.0,0.0,-319.6427917480469,43,611,611,1691.8084025084727,1.687329258793198
1.0,0.0,-402.07537841796875,41,593,593,18155.277100632233,1.9700049418401633
1.0,0.0,-325.94586181640625,32,517,517,26524.07743093493,1.8784673639363754
1.0,0.0,-285.07366943359375,37,480,480,2218.737830748262,1.811044006178271
1.0,0.0,-226.92010498046875,20,275,275,84626.71272653167,2.282255065796682
0.0,0.0,-319.77471923828125,38,538,538,4514.836219675063,1.8119014188962181
0.0,0.0,-175.90130615234375,17,237,237,31167.639998524926,2.1005508167320417
1.0,1.0,-325.0509338378906,40,605,605,3382.171865731686,1.7113358610183294
0.0,0.0,-353.3148193359375,46,780,780,2166.2588839303044,1.5729734055471878
0.0,0.0,-485.57733154296875,48,708,708,24740.43941595817,1.9854462274929021
1.0,1.0,-208.3431396484375,21,287,287,20355.407655371888,2.066661047627518
0.0,0.0,-223.57464599609375,22,268,268,25912.581680716154,2.3030486695328016
0.0,0.0,-398.305419921875,60,888,888,763.8898973497169,1.5660274709864028
0.0,0.0,-354.3902282714844,39,703,703,8838.999142414745,1.6555135747643968
0.0,0.0,-408.4583740234375,42,714,714,16734.02551359408,1.7719321331160882
0.0,0.0,-400.50714111328125,43,745,745,11093.554697538993,1.7118822189393683
0.0,1.0,-448.8743591308594,39,686,686,99667.90138171878,1.9238642631997187
1.0,0.0,-135.98825073242188,12,173,173,83479.32101907325,2.1947304842916004
0.0,0.0,-279.6852111816406,29,558,558,15433.837634179741,1.6507471061312902
0.0,0.0,-377.6670837402344,39,676,676,16054.932110470056,1.748361594983314
1.0,0.0,-269.07183837890625,29,407,407,10703.641123128802,1.9369414716831423
0.0,0.0,-126.72280883789062,12,178,178,38570.15499855987,2.0379122813689525
0.0,0.0,-313.0677795410156,37,528,528,4728.159713877677,1.8092843867183535
0.0,1.0,-376.34246826171875,40,651,651,12192.322221950792,1.7826464495877101
1.0,0.0,-366.50921630859375,34,581,581,48034.886722164534,1.8791598955957818
0.0,0.0,-239.1746063232422,32,430,430,1762.0028916297238,1.7440674753022107
1.0,0.0,-361.97760009765625,38,609,609,13707.882596484475,1.81190774999653
0.0,1.0,-346.8124084472656,40,684,684,5827.306764887323,1.6603620564209618
1.0,0.0,-342.8843078613281,44,636,636,2423.1537632492946,1.714508190702774
0.0,0.0,-555.9579467773438,52,792,792,43980.38317208118,2.01771786818133
0.0,1.0,-319.18865966796875,33,565,565,15873.139599360658,1.7593346201370172
0.0,0.0,-328.7342834472656,29,449,449,83756.15558070257,2.0795418907086463
0.0,0.0,-371.71746826171875,39,575,575,13783.357083858422,1.908781656200952
0.0,1.0,-400.9465637207031,54,811,811,1677.2928354241524,1.6394903073457343
0.0,0.0,-400.58734130859375,43,674,674,11114.264824827895,1.8118406030919816
0.0,0.0,-464.2401123046875,46,724,724,24153.301418800776,1.89878769018635
0.0,0.0,-157.8977508544922,15,219,219,37291.351804153026,2.056476941522032
1.0,0.0,-259.54498291015625,27,385,385,14954.643682774114,1.9623501533015453
0.0,0.0,-329.0163879394531,34,601,601,15945.829273343801,1.7288357979991553
0.0,0.0,-332.4388732910156,36,605,605,10243.64863327383,1.7323619060144104
1.0,0.0,-92.57003021240234,7,100,100,553651.1256917024,2.5236349485929437
0.0,1.0,-409.77642822265625,45,721,721,9010.473026514248,1.7653422141740964
1.0,1.0,-384.2412109375,36,582,582,43190.11680886756,1.935195328243103
1.0,0.0,-482.8804931640625,49,759,759,19047.743881495306,1.8892996093961938
0.0,0.0,-423.7647705078125,45,751,751,12295.577208757773,1.7581591735322846
1.0,1.0,-133.37083435058594,11,156,156,184355.51232004227,2.351236231599935
1.0,1.0,-521.3860473632812,55,1012,1012,13091.864892238418,1.673979296174092
0.0,0.0,-216.59048461914062,26,349,349,4148.089951321434,1.8600495139820203
