acc,acc_norm,log_likelihood,num_words,num_bytes,num_bits_per_byte,word_perplexity,byte_perplexity
1.0,1.0,-354.0168762207031,55,708,708,624.3246320378745,1.6487605708634898
0.0,0.0,-143.2665252685547,11,116,116,453263.7977072556,3.4385719428973682
1.0,1.0,-208.12449645996094,31,352,352,823.6069668937021,1.8062678840504318
1.0,0.0,-309.443359375,47,538,538,723.3558332787017,1.7774389399093766
1.0,1.0,-226.04202270507812,39,443,443,328.96432167573454,1.6657123552464834
0.0,0.0,-367.14739990234375,41,503,503,7745.092002731599,2.0749048722997556
0.0,1.0,-131.84320068359375,8,78,78,14366362.370145485,5.421092940498339
0.0,1.0,-326.6505432128906,43,502,502,1991.2627431260742,1.9168789053806796
0.0,0.0,-220.6888427734375,19,229,229,110769.00226837302,2.621395309791652
0.0,0.0,-128.03573608398438,10,101,101,363514.1885698365,3.5526029326843256
1.0,1.0,-216.68817138671875,30,297,297,1370.5111428696703,2.0742295896601046
1.0,0.0,-206.79583740234375,19,265,265,53315.983445635655,2.182261338872927
0.0,1.0,-137.33157348632812,10,96,96,920946.6143044425,4.1809446917626945
0.0,1.0,-260.55072021484375,31,406,406,4468.740776384378,1.8998036569801153
1.0,0.0,-202.47036743164062,21,232,232,15389.582033905055,2.3934051502222027
1.0,0.0,-213.16580200195312,20,245,245,42543.829254885,2.387064809386977
1.0,0.0,-239.4271697998047,31,391,391,2260.7617439387864,1.8447535711746628
1.0,0.0,-190.9573974609375,19,232,232,23164.80407585897,2.2775316125641534
0.0,0.0,-161.45103454589844,18,189,189,7859.685871892848,2.349583969011972
0.0,1.0,-290.45611572265625,43,472,472,858.1624256869018,1.8503468842827202
0.0,0.0,-293.9759826660156,43,504,504,931.3645414634002,1.7919164326381307
1.0,0.0,-167.53506469726562,18,181,181,11020.402365019074,2.523402255260947
0.0,0.0,-272.61279296875,30,396,396,8840.450350478606,1.9905602740532253
0.0,1.0,-150.76458740234375,16,161,161,12366.997513051303,2.5508483974283647
1.0,0.0,-237.58038330078125,40,554,554,379.7486484887308,1.5354837181401166
1.0,1.0,-316.56842041015625,45,660,660,1135.5288708482565,1.6155074564400973
1.0,1.0,-296.27947998046875,43,509,509,982.6180258911185,1.7897599291869195
0.0,0.0,-243.16183471679688,33,392,392,1585.3182359920797,1.8595058917718312
1.0,0.0,-187.3253173828125,15,167,167,265230.4877901244,3.0700949434380824
1.0,1.0,-200.90122985839844,28,295,295,1306.41748217623,1.9758943240505131
0.0,0.0,-159.10008239746094,15,157,157,40403.51882684756,2.7548867123159515
1.0,1.0,-193.0976104736328,20,216,216,15597.727720431587,2.444817355377381
0.0,0.0,-316.14208984375,58,734,734,232.92713677633856,1.5383513546729175
1.0,0.0,-292.4281921386719,42,584,584,1056.3512196153722,1.6499305658382655
0.0,0.0,-211.12286376953125,28,319,319,1882.022503844534,1.9383307395535774
0.0,1.0,-231.5713348388672,39,473,473,379.07214164991814,1.6316307732896185
0.0,1.0,-253.42919921875,38,435,435,787.7568317817437,1.79068075977037
0.0,1.0,-275.36724853515625,27,329,329,26870.57183123073,2.3093879168081486
1.0,0.0,-313.93914794921875,54,594,594,334.8517595173019,1.6964148019540821
1.0,1.0,-125.53075408935547,8,85,85,6526257.814944544,4.379052606258823
1.0,1.0,-310.66162109375,42,529,529,1630.6031632172073,1.7990559294174493
1.0,0.0,-329.945556640625,61,778,778,223.39545717380383,1.5282060724358633
1.0,0.0,-264.1808166503906,33,434,434,2997.3363575564226,1.838061638673757
0.0,1.0,-270.9820556640625,41,526,526,741.9771375984755,1.6739314321896228
0.0,0.0,-241.00418090820312,34,472,472,1197.9394825586176,1.6662941323563405
0.0,1.0,-302.4670715332031,54,638,638,270.76250340147857,1.6065456564852014
1.0,1.0,-255.78749084472656,39,535,535,705.3214183036855,1.6130188083022434
0.0,1.0,-268.80010986328125,38,488,488,1180.4926161605422,1.73467469000196
0.0,1.0,-237.33004760742188,42,537,537,284.4949261749297,1.5557463462473116
0.0,0.0,-317.68511962890625,57,629,629,263.33399024321153,1.6570912116600673
