acc,acc_norm,log_likelihood,num_words,num_bytes,num_bits_per_byte,word_perplexity,byte_perplexity
0.0,1.0,-340.27655029296875,65,397,397,187.73358386088074,2.356364049556752
0.0,0.0,-99.33981323242188,15,81,81,751.9382569766506,3.4089947302289825
0.0,0.0,-191.2063751220703,34,193,193,276.9167488523376,2.6931367890785287
1.0,1.0,-256.1580505371094,52,291,291,137.84313786175474,2.41154643237779
1.0,1.0,-211.172607421875,43,258,258,135.7738820814869,2.2670931911533314
1.0,0.0,-344.02166748046875,41,256,256,4406.219645500433,3.833716271388083
0.0,1.0,-94.00900268554688,12,72,72,2525.220228537624,3.6901997628278007
0.0,1.0,-301.1097717285156,60,342,342,151.18378190740893,2.4119557406060075
0.0,0.0,-245.93487548828125,46,269,269,209.85364028319046,2.494918448525012
0.0,0.0,-167.4644012451172,21,124,124,2905.890891211173,3.859429462385572
0.0,0.0,-87.08946228027344,13,72,72,811.7475608507094,3.352062623936018
0.0,1.0,-180.64804077148438,32,194,194,282.9446439544279,2.5374901634671625
1.0,0.0,-188.067626953125,23,148,148,3557.6423591422968,3.5634429886714933
0.0,1.0,-92.16580200195312,12,65,65,2165.666618914452,4.128587816355519
0.0,0.0,-220.59811401367188,35,231,231,546.100627128152,2.5985931190952942
1.0,0.0,-170.97744750976562,22,134,134,2372.5062374310273,3.582106735091198
1.0,1.0,-182.82928466796875,36,241,241,160.54772345589512,2.1353439559867553
0.0,0.0,-168.0348663330078,26,145,145,640.9038683791421,3.1863024792951684
0.0,0.0,-147.59042358398438,20,124,124,1602.8221194934197,3.287887796579422
0.0,0.0,-251.1171875,44,278,278,301.0296626243453,2.467731322400524
0.0,0.0,-248.67051696777344,44,321,321,284.74745321627216,2.1698857311025357
1.0,0.0,-129.989501953125,19,105,105,935.9412752342507,3.448692786219292
0.0,0.0,-218.7991943359375,34,224,224,623.4511547567965,2.655896115133383
1.0,1.0,-111.03531646728516,17,92,92,686.4196696120963,3.3431237144732755
1.0,1.0,-222.01605224609375,35,251,251,568.6788016175336,2.4218364222762068
1.0,1.0,-334.08795166015625,52,359,359,616.9378571938023,2.536048364804964
1.0,1.0,-217.81283569335938,47,257,257,102.95743527387344,2.3338534937896385
0.0,0.0,-208.3173370361328,38,224,224,240.335336891225,2.5344790469649863
1.0,0.0,-132.151123046875,20,102,102,740.6707187260492,3.653184472918179
1.0,0.0,-215.73147583007812,28,176,176,2218.741817567298,3.4067100190050255
0.0,0.0,-108.9048080444336,19,96,96,308.53398592128525,3.1093853928898874
1.0,1.0,-152.5817413330078,21,119,119,1430.5255973722021,3.6045592661720987
1.0,1.0,-303.72894287109375,66,391,391,99.67886612909608,2.1745035060441165
1.0,1.0,-270.8368225097656,52,325,325,182.80142106714223,2.3010005941357377
0.0,1.0,-187.90945434570312,33,205,205,297.14668009562894,2.500852027004601
0.0,1.0,-241.22323608398438,46,306,306,189.4231484388994,2.1996785345590473
0.0,1.0,-225.26947021484375,42,235,235,213.4833438004431,2.608025679046076
