acc,acc_norm,log_likelihood,num_words,num_bytes,num_bits_per_byte,word_perplexity,byte_perplexity
1.0,1.0,-274.9697570800781,55,708,708,148.33157340297404,1.4745831845449755
1.0,0.0,-87.31295776367188,11,116,116,2800.4674114134773,2.12271920731138
0.0,1.0,-142.37496948242188,31,352,352,98.7647688966793,1.498514591483926
1.0,1.0,-220.88641357421875,47,538,538,109.91539429867208,1.5076762255025238
1.0,1.0,-164.53286743164062,39,443,443,67.95131362271015,1.449771592035571
1.0,0.0,-256.84967041015625,41,503,503,525.6450145187921,1.6663498699258608
0.0,1.0,-79.33547973632812,8,78,78,20270.76475277609,2.765223697843857
0.0,1.0,-245.2567138671875,43,502,502,299.95861301997905,1.629966057480878
0.0,0.0,-141.36827087402344,19,229,229,1703.4916052716699,1.8539689024316484
0.0,0.0,-67.03321838378906,10,101,101,815.1089932749137,1.9419550658510099
0.0,1.0,-157.36093139648438,30,297,297,189.6849200074833,1.6986516441412614
1.0,0.0,-150.39166259765625,19,265,265,2739.006830448549,1.7638796116923108
0.0,0.0,-79.00335693359375,10,96,96,2698.1879400298917,2.2772114238988213
0.0,0.0,-198.45428466796875,31,406,406,602.8998630369395,1.6303645772242172
0.0,0.0,-135.71511840820312,21,232,232,640.740594410546,1.7949532170145333
1.0,0.0,-131.87179565429688,20,245,245,730.398139990624,1.7130102914238552
1.0,1.0,-165.12921142578125,31,391,391,205.7678837674701,1.5255047652735059
1.0,0.0,-125.09634399414062,19,232,232,723.4403563105977,1.714648973143282
0.0,0.0,-99.29742431640625,18,189,189,248.76870598068473,1.6911067520139975
0.0,1.0,-197.19677734375,43,472,472,98.09844998931725,1.5186014042666958
0.0,0.0,-220.69039916992188,43,504,504,169.412211164581,1.5494155202860385
0.0,0.0,-109.97159576416016,18,181,181,450.1285002035501,1.8359790420910445
0.0,0.0,-190.7239227294922,30,396,396,576.7818339771849,1.6187043859398613
0.0,1.0,-92.42755889892578,16,161,161,322.69978447679176,1.7755038055442125
1.0,1.0,-160.3396453857422,40,554,554,55.06372410513424,1.3356549123009516
1.0,1.0,-258.08685302734375,45,660,660,309.59450740170655,1.4785186677988222
1.0,1.0,-215.144775390625,43,509,509,148.91368898527654,1.526047848086582
0.0,1.0,-162.7959442138672,33,392,392,138.8244840711147,1.5148187215444633
1.0,0.0,-121.2314224243164,15,167,167,3236.0050161578333,2.066665959537186
0.0,1.0,-145.22760009765625,28,295,295,178.87728346326185,1.6360698771840114
0.0,1.0,-91.9100570678711,15,157,157,458.2143729691056,1.79573494136282
1.0,0.0,-125.93570709228516,20,216,216,542.8241153232211,1.7914685114752393
1.0,0.0,-248.8023681640625,58,734,734,72.94429027083672,1.403498157512279
1.0,1.0,-212.55709838867188,42,584,584,157.7297767284527,1.4390276381626947
0.0,1.0,-159.68804931640625,28,319,319,299.8087041521723,1.6496934722983774
0.0,1.0,-179.70774841308594,39,473,473,100.27245036955101,1.4621848867054184
0.0,1.0,-174.66465759277344,38,435,435,99.13061834114028,1.4941058712481603
0.0,1.0,-182.83425903320312,27,329,329,872.7413401521329,1.7432082391770258
0.0,0.0,-230.694580078125,54,594,594,71.67355515616674,1.4745822272883249
1.0,0.0,-73.68164825439453,8,85,85,9998.656688463712,2.3793870693753476
1.0,1.0,-236.72952270507812,42,529,529,280.45610022107024,1.5644022836187148
1.0,0.0,-273.978515625,61,778,778,89.25086172718322,1.4221324565318814
1.0,0.0,-190.6597442626953,33,434,434,322.97276731839327,1.551633375151178
0.0,1.0,-221.2936553955078,41,526,526,220.83288282638594,1.523043097795676
0.0,0.0,-189.13626098632812,34,472,472,260.55949047861293,1.4928878780990833
1.0,1.0,-238.348388671875,54,638,638,82.58755881249266,1.4529366963659267
1.0,1.0,-191.80880737304688,39,535,535,136.75274962225276,1.431211280854957
0.0,1.0,-187.23033142089844,38,488,488,137.98072269180784,1.4676591431661992
0.0,1.0,-171.11053466796875,42,537,537,58.79520766207088,1.3752583323721088
0.0,1.0,-224.2386474609375,57,629,629,51.11159395069971,1.4283218653702663
1.0,1.0,-229.3046875,36,396,396,583.8094543426155,1.784346498939948
0.0,1.0,-194.02430725097656,57,670,670,30.082247536663314,1.3358776856753438
1.0,0.0,-144.58245849609375,31,481,481,106.05419892680241,1.350651720383168
0.0,0.0,-194.1333770751953,43,539,539,91.35286995141246,1.4335777479601761
1.0,1.0,-115.23516082763672,12,173,173,14808.106835905744,1.9466290717638717
1.0,1.0,-120.30487060546875,17,199,199,1184.1222886453536,1.8304230014384486
1.0,1.0,-185.09063720703125,37,516,516,148.77716569076478,1.431471284009963
0.0,1.0,-216.60122680664062,51,605,605,69.9012043399699,1.430492165454996
0.0,0.0,-192.52896118164062,27,361,361,1249.7543187598017,1.7045842205972233
1.0,1.0,-202.340087890625,41,522,522,139.0904018697365,1.4734766691541261
0.0,0.0,-184.84869384765625,37,418,418,147.8074841928178,1.5561607895695142
0.0,0.0,-109.89250946044922,20,186,186,243.38035657965963,1.8054681902596927
0.0,0.0,-124.86296081542969,17,175,175,1548.2492384907644,2.041128075550464
1.0,1.0,-163.61050415039062,36,439,439,94.13559344990877,1.4516329214370924
1.0,0.0,-135.0873565673828,22,245,245,464.2087714139632,1.7356412915243886
0.0,0.0,-174.60244750976562,31,358,358,279.31411715433495,1.6285928077522813
1.0,0.0,-196.26718139648438,31,406,406,561.8300487981775,1.6216054920301575
1.0,1.0,-161.86744689941406,34,421,421,116.84020846937757,1.4688550897105654
0.0,0.0,-156.07911682128906,39,444,444,54.70902225172699,1.4212397333643745
0.0,0.0,-141.6204071044922,28,338,338,157.25547030729777,1.52043318941474
0.0,0.0,-74.20879364013672,10,107,107,1670.5018412542804,2.0007860482634428
0.0,1.0,-194.0120849609375,49,675,675,52.427449800803814,1.332991028749129
0.0,0.0,-175.84019470214844,46,571,571,45.723524662352986,1.3606347301366177
1.0,1.0,-191.71630859375,48,648,648,54.27641369792097,1.3442799289956229
1.0,1.0,-189.23016357421875,42,448,448,90.51178698022666,1.5256014991683353
1.0,1.0,-201.87237548828125,40,514,514,155.5254505263976,1.4810448408393226
1.0,1.0,-162.0427703857422,33,420,420,135.69191449468934,1.4708141925840696
0.0,0.0,-107.08848571777344,20,193,193,211.54215348578452,1.741701693880259
1.0,0.0,-139.69549560546875,20,259,259,1080.0631388131205,1.714917282879468
1.0,0.0,-174.25262451171875,38,441,441,98.06155383814696,1.4845781648504144
0.0,0.0,-160.2486572265625,20,290,290,3018.2511744484755,1.7377333240138713
1.0,1.0,-149.12020874023438,23,248,248,654.2485574599458,1.8244729745763801
0.0,1.0,-127.07588195800781,29,350,350,79.99202674898426,1.4377421741176126
0.0,1.0,-217.92367553710938,49,656,656,85.40647774534307,1.3940326374987848
0.0,1.0,-174.21095275878906,40,462,462,77.88814967008788,1.4580209235289325
1.0,0.0,-158.36151123046875,33,394,394,121.36877933128346,1.4947108393209758
1.0,0.0,-198.60655212402344,51,656,656,49.11900956609447,1.35358129413952
0.0,0.0,-201.75985717773438,35,461,461,318.8010842467672,1.549073417472886
1.0,1.0,-173.9123077392578,40,501,501,77.30879243875495,1.4150011654988741
1.0,1.0,-86.86874389648438,11,108,108,2689.6289762649776,2.2352212607494777
0.0,0.0,-163.95062255859375,23,290,290,1246.7406405631073,1.7600583718782106
1.0,1.0,-184.359375,33,402,402,266.8395995885786,1.5818663916661229
0.0,0.0,-86.67204284667969,15,176,176,323.15632671516926,1.6363281338822548
0.0,0.0,-169.5794677734375,42,521,521,56.69048454407591,1.3847068018728648
0.0,1.0,-286.3135986328125,46,646,646,504.82340039678417,1.5576992688997993
1.0,1.0,-165.14669799804688,26,351,351,573.5218738668727,1.6007998540269959
0.0,0.0,-91.41609191894531,13,159,159,1132.300939093897,1.7770309647799467
0.0,1.0,-272.2804870605469,56,679,679,129.30210358262443,1.4933205389795265
0.0,0.0,-244.52293395996094,39,459,459,528.3816367482954,1.7035762256605067
1.0,0.0,-136.52511596679688,30,424,424,94.71166763570737,1.3798753900610774
1.0,1.0,-231.75491333007812,42,534,534,249.12982021022026,1.543415727320318
0.0,1.0,-101.70902252197266,12,149,149,4797.028184035964,1.9790380422646412
1.0,1.0,-121.82999420166016,14,152,152,6015.786901088123,2.2289109874292032
0.0,1.0,-225.59893798828125,44,614,614,168.55272192963886,1.4440114653568625
1.0,1.0,-127.11851501464844,25,362,362,161.53803093176745,1.4207091080361698
0.0,1.0,-158.24603271484375,42,468,468,43.283118399486035,1.402326367394028
1.0,0.0,-124.97959899902344,12,187,187,33355.12068222191,1.950996175961965
1.0,1.0,-223.2357940673828,42,515,515,203.39257000913818,1.542597310908283
0.0,0.0,-174.45053100585938,46,529,529,44.362869540314584,1.3906540286530265
0.0,0.0,-134.93792724609375,24,275,275,276.55608383871413,1.6334320800655142
1.0,0.0,-254.93295288085938,60,725,725,70.02711666843221,1.4213848731655259
0.0,0.0,-204.25079345703125,36,420,420,291.09019033766657,1.6263063702957121
1.0,0.0,-263.29364013671875,47,516,516,270.96572675267856,1.665722548753669
0.0,1.0,-164.45321655273438,36,421,421,96.36517722422563,1.4779045168041016
0.0,1.0,-114.90315246582031,20,241,241,312.67290847890933,1.6108734803363571
0.0,1.0,-173.97900390625,42,447,447,62.95103713325746,1.4758214851440503
0.0,0.0,-247.58151245117188,57,695,695,76.97920390045928,1.4279393514128573
0.0,0.0,-91.0903091430664,12,144,144,1980.0138037506842,1.882445239962161
0.0,0.0,-202.60702514648438,32,464,464,561.9818397882942,1.547519105335937
1.0,1.0,-82.53431701660156,13,145,145,571.802479772434,1.76685686639992
0.0,1.0,-157.30838012695312,29,306,306,226.88128359666445,1.6720989166986087
0.0,0.0,-155.39059448242188,32,377,377,128.50349180883424,1.5101011618560467
1.0,1.0,-232.80564880371094,39,476,476,391.26129496256283,1.6308274066785473
0.0,1.0,-58.784793853759766,8,79,79,1553.2413682660663,2.1045703027881695
1.0,1.0,-80.71708679199219,8,108,108,24092.017703661244,2.111461651005109
0.0,0.0,-135.79319763183594,17,208,208,2944.9147691878743,1.9210115796405962
0.0,1.0,-127.80679321289062,25,298,298,166.04714075866818,1.5355396095323788
0.0,0.0,-75.30075073242188,8,85,85,12241.582556652347,2.4251446815081907
0.0,1.0,-242.06256103515625,47,589,589,172.47757983738762,1.5082832598492386
1.0,1.0,-235.14471435546875,46,567,567,165.9757372323816,1.5139427026242598
0.0,1.0,-229.40965270996094,56,713,713,60.135535593964164,1.3795435293224552
1.0,1.0,-162.28610229492188,23,298,298,1159.70099864234,1.723891501142584
1.0,0.0,-206.5289764404297,42,565,565,136.640936243371,1.4412892296263033
0.0,1.0,-206.23602294921875,43,567,567,121.04792967901511,1.4386885405304561
0.0,0.0,-146.99029541015625,27,293,293,231.38546863611154,1.6514824897765308
1.0,1.0,-210.79542541503906,43,523,523,134.5881259082617,1.4963824968826633
0.0,0.0,-292.1197509765625,57,679,679,168.15865552260047,1.5375965974846182
1.0,1.0,-205.34716796875,48,630,630,72.10086196483815,1.385343170752992
1.0,1.0,-117.85006713867188,17,169,169,1024.906728155025,2.0083985744348585
0.0,0.0,-231.52789306640625,34,473,473,906.5479401811431,1.6314809261903966
1.0,1.0,-146.731689453125,34,396,396,74.86136415743522,1.4485087360729634
0.0,0.0,-288.1846923828125,55,603,603,188.61759899052745,1.6127136055787428
0.0,1.0,-160.5930633544922,33,384,384,129.85993743441517,1.5192413561792908
1.0,1.0,-129.45260620117188,45,493,493,17.756019447739746,1.3002822435439207
0.0,0.0,-218.98187255859375,43,519,519,162.8128997803116,1.524902372971136
1.0,1.0,-127.5810546875,18,214,214,1197.3144524620286,1.815159155304418
0.0,0.0,-310.094970703125,57,808,808,230.5027156466232,1.4678238126159895
0.0,1.0,-212.5183563232422,44,508,508,125.20628332517842,1.5194420895154213
1.0,1.0,-154.65579223632812,33,486,486,108.47710736344816,1.3746811244396813
0.0,1.0,-161.06124877929688,30,367,367,214.58550693046584,1.5509365720740977
1.0,1.0,-154.91409301757812,38,452,452,58.94982499975348,1.4087887523080096
1.0,1.0,-185.89276123046875,40,545,545,104.30497196964855,1.406476492430128
0.0,0.0,-128.4173583984375,14,198,198,9630.288444382084,1.9128083780858827
0.0,0.0,-236.9227752685547,49,551,551,125.85855272546691,1.5372373671055277
1.0,1.0,-127.28810119628906,20,261,261,580.7991847338583,1.628556230765153
0.0,1.0,-139.64060974121094,31,399,399,90.4263582177007,1.4190341519648904
0.0,0.0,-176.382568359375,31,340,340,295.82269446331065,1.6799638240512826
0.0,0.0,-104.47647094726562,16,157,157,685.2470527606197,1.9453759112536235
0.0,1.0,-166.69891357421875,21,287,287,2801.873287002857,1.7875258400938785
0.0,0.0,-238.61521911621094,58,744,744,61.1943889813379,1.3781187996634645
0.0,0.0,-186.44029235839844,35,435,435,205.79190657082123,1.5351043715729407
0.0,1.0,-164.4224853515625,28,338,338,355.0404120292634,1.6265432497335384
0.0,1.0,-90.14083099365234,9,94,94,22373.84425013239,2.608942614152929
1.0,0.0,-92.2586441040039,9,96,96,28309.719106586526,2.6143814824442213
1.0,1.0,-121.25384521484375,40,499,499,20.72511252357872,1.2750605628862897
0.0,0.0,-195.13829040527344,35,470,470,263.84972718274463,1.51465524487403
0.0,0.0,-177.25244140625,39,443,443,94.15425002022705,1.4920013071576521
0.0,1.0,-172.88790893554688,44,555,555,50.869862589703686,1.3654850941443375
0.0,1.0,-169.36495971679688,32,357,357,198.87072512678228,1.6070684035914242
0.0,0.0,-253.1555938720703,53,596,596,118.69066312611709,1.5292198567892736
1.0,1.0,-227.62400817871094,49,597,597,104.10374208682912,1.4641571397780233
0.0,1.0,-68.28013610839844,17,167,167,55.50530460267691,1.505105643071882
0.0,0.0,-125.0592269897461,17,267,267,1566.2274631302855,1.597414872562852
0.0,0.0,-194.54879760742188,47,481,481,62.76114170528554,1.4985041162631816
1.0,1.0,-98.24935913085938,15,154,154,699.2142995198897,1.8926592514335314
1.0,1.0,-174.97817993164062,40,557,557,79.39651680141574,1.3690868018717068
0.0,0.0,-74.08553314208984,11,125,125,841.3842628592862,1.8088373035475942
1.0,1.0,-205.27529907226562,43,626,626,118.37341532034509,1.3880721100413411
0.0,0.0,-197.09259033203125,47,583,583,66.25158365232193,1.4022333179137811
1.0,0.0,-82.44223022460938,12,133,133,963.1275484093928,1.8586796920180602
1.0,0.0,-112.29792785644531,20,256,256,274.4849391122358,1.550633846690234
0.0,0.0,-88.31719970703125,13,115,115,892.1468478765994,2.155398552532487
0.0,0.0,-151.55950927734375,40,504,504,44.21162360207197,1.3508220216356042
0.0,0.0,-239.84127807617188,38,454,454,550.932656376965,1.696020718635598
0.0,1.0,-192.704833984375,26,317,317,1655.2782225998217,1.8365736418495977
0.0,1.0,-129.74005126953125,23,230,230,281.7082030671237,1.7578424553981025
0.0,0.0,-178.4839324951172,45,467,467,52.78935766400805,1.465494275427014
1.0,0.0,-73.52946472167969,9,110,110,3533.133822936142,1.951209973327557
0.0,0.0,-222.30226135253906,44,560,560,156.38550138131828,1.4873088170787536
0.0,1.0,-214.69540405273438,43,514,514,147.3655704329991,1.518457988424389
1.0,0.0,-164.76304626464844,39,410,410,68.35354956202961,1.4946037005389892
0.0,1.0,-204.14805603027344,35,468,468,341.3135652217906,1.5468394658455626
0.0,0.0,-170.41494750976562,23,288,288,1651.3452601671693,1.8070913572401104
0.0,1.0,-101.64643096923828,19,225,225,210.5687401350866,1.571077854633421
1.0,0.0,-151.97201538085938,18,257,257,4641.949664962659,1.806390759807225
0.0,1.0,-284.4286193847656,49,541,541,331.84423984347967,1.6917205055756632
0.0,1.0,-178.84132385253906,42,537,537,70.67746340691944,1.395200101643999
0.0,0.0,-158.14031982421875,24,268,268,727.1843288725173,1.8041251994172212
0.0,0.0,-139.76345825195312,17,209,209,3719.631551899971,1.9517466324790063
1.0,1.0,-211.724609375,50,593,593,69.02661725286882,1.4290927658325863
0.0,0.0,-200.27549743652344,40,459,459,149.43887344072712,1.5470193193407098
1.0,1.0,-184.90650939941406,40,496,496,101.76464396361035,1.4517872474231113
0.0,0.0,-101.7762451171875,13,140,140,2512.2698146015728,2.0688092069522037
0.0,0.0,-196.2061309814453,37,520,520,200.91228201179726,1.458370158924554
